user_hash,day,recon_error,svm_anom,combined_score,final_score,threshold,alert,severity,top_factors,explanation
1e813ac9d9c5fbfa50cba6f0032edaff8652f398c5508cc13faa4cc0af6fc3b9,2025-01-01,0.5913564225250565,-0.23281641862625024,0.06550403534198532,0.023833221567647084,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
1fddb883469b0cd0365153a0ebff0dbefb2b5a252dbaf2b9795ad45003650dcf,2025-01-01,0.33941367984308257,-0.3556688032690758,0.051640169640322975,0.012034186927934452,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
227b301943873690ead2973a5f7d43ef587dc58b46733368a3f16daf8db98925,2025-01-01,0.16806800718049156,-0.4316470236506915,0.042992102007987296,0.004674129368499827,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
269b850943bbddfb37b8186af3d0cd154525f08057e450bdb93ab26f06b9758d,2025-01-01,8.224786364329661,0.3085713776183723,0.1576549483792978,0.17672761564195558,0.1414524966837542,True,low,"after_hours_logon_count, after_hours_url_count, context_score","After-hours logon | After-hours web activity | Top factors: after_hours_logon_count, after_hours_url_count, context_score"
27ef13206d1090bf126d0f8dd08b66cc346b18eb199192600e14cdc52d7c9a35,2025-01-01,0.19308479422402866,-0.43427822653014037,0.04283996023457564,0.004544647008149482,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
2b4a1e95204243f32c7235a27dbeae5a0e9d42da4c762132ac84c0817875d614,2025-01-01,0.6420676631200158,-0.49010840817096213,0.039222136523244445,0.0014656481048888894,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
2fdc8fb359ca03d047fec4ad4d7f3b9cfc23ebf54bee30aec8f1a6431bfd0d6e,2025-01-01,0.3334943265744985,-0.44802192656226714,0.04209163086898049,0.00390777095232382,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
32c184d9780b5545a856a0a366a71b86deb3a80c4dc92142aaf6bb3437c336b1,2025-01-01,0.5841964889664887,-0.22750851343925982,0.06601712164303526,0.024269890760030013,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
34977907ef51b1295028838fb56ded6159cee0d58c3200a0276324aac366417c,2025-01-01,0.5757214044221787,-0.20979002003923464,0.0678033105840944,0.025790051560931414,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
3634cd4e250467a39545675e2f7386734815df9c667903c8c83b43450723a792,2025-01-01,0.4158537789972678,-0.3889199447048335,0.04857634188832409,0.009426673947509867,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
369a478c83b6f436dd9aade49d6289f250e18ec2a71b9552d7d9bb884bb2b586,2025-01-01,0.21858883377211794,-0.408780623355371,0.04558983764229515,0.006884968206208636,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
3c32c4971223e549c349880665fa1e81f054571faf44435a8071b4de6b20dffb,2025-01-01,0.23079005403835948,-0.33245981452382445,0.05351556826918712,0.0136302708673933,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
3e05c7d4c2f91af414e809d408787184297b351d1907c225f6f1e75fbec1f3a3,2025-01-01,0.08395423083473394,-0.36837500610428453,0.04911414330594577,0.009884377281655976,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
44e2b71da8273f1b00b9ec55361a1e542f6812bce0acd27214d62e7de86dd6d0,2025-01-01,0.568968307158587,-0.37193891580967886,0.051055802347664145,0.011536853061841828,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
4620b38a9a7c0abed1e91cfdc3926234d098446655b643be9342b610365aa1b6,2025-01-01,0.06855148145315218,-0.23697117468376794,0.06258677189877818,0.021350444169172922,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
49b020eb7c127b73472cb4fc893577b87b48690b941ca1067751e5a6e3eab262,2025-01-01,0.4123492656310617,-0.4709302752232354,0.04010550171486071,0.0022174482679665616,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
4bef524b2f19749989b990b1af1747f137bfe1d7fbf78fa1358ddfc45b247cf1,2025-01-01,0.6263649556368757,-0.2879345219387428,0.059988772596047055,0.05105427454982728,0.1414524966837542,False,low,"context_score, after_hours_url_count, work_duration_hours","After-hours web activity | Top factors: context_score, after_hours_url_count, work_duration_hours"
4ef80c0c47503cd20d3a8157080fb28f38e6524b33375c23d5fcd98a2f64545e,2025-01-01,0.3466647010165773,-0.4855904231217858,0.03828152835164463,0.000665130512037986,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
5088fc658035905665368960c940882faf61610a4e1ce57a24c6ffc946f0f5a8,2025-01-01,0.3777076112244247,-0.3094284504623426,0.05658923398158488,0.01624615658007224,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
5379232fec078f04af386b787ed0dc69b2a455a27e52e901c773a11d2d0bce7f,2025-01-01,0.10913643694622856,-0.25512452879792846,0.06090862303652032,0.019922232371506657,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
53a03335d3716bf67d3ed781065280a46863f8d947c2492c4e33cce33f4446d2,2025-01-01,0.08901457650032708,-0.3778897351387105,0.048157394665620426,0.00907012311967696,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
603fcd2b8449630833d1b6c7313a10e8a2176025a45ca54002988df4de8536dd,2025-01-01,0.6341051646250537,-0.43411531537289116,0.04495635932948475,0.0063458377272210716,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
61127469ce0c27e2d19e0e5ecece9227e60515e12a899bc8bbc29e1c8f68a78f,2025-01-01,0.232107808875272,-0.31763012891450826,0.0550505818439792,0.01493666539913124,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
62009223daa0ff462d9b377b2b31f5c85b4e95caf611f5339cbb2b5e1dc9cab5,2025-01-01,0.12928085152390392,-0.3480513351019363,0.05142502941840897,0.01185108886673104,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
620ea76a7f314a9faecfaadf110510d2abcf73e79e56e93b476e80794b9e251f,2025-01-01,0.30530041716301437,-0.4204862962833502,0.044795956675022015,0.00620932482980597,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
685e9623979d1c18a11af39701aaf24188e1a40aee4c205c4d3220d26708793d,2025-01-01,0.5797377014882616,-0.13176404705460687,0.07586585387697663,0.03265179053359713,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
69295bad69cbd357f13dc891b598791ab746ad0ed9cea2f9da57019f70c847b6,2025-01-01,0.8781568228820487,-0.2888743798282798,0.061090614041821256,0.020077118333464903,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
6ac76fd52b6451030fdaa8cce0d1126104c034aa0d6cff3c078311dce03e36e5,2025-01-01,0.3803720365037558,-0.2808194186089574,0.05955112300909966,0.018766913199233758,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
6e0553bc94f1b3457a68943cdeb271536fa0ca87652900b8c47b6b4e2eabc4b7,2025-01-01,1.0290882653245035,-0.3971695565677207,0.05064539879396337,0.011187573441670953,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
71c200742f059a8380e2f3dd53ca613e2cdd705c24898e5957d46fefeff67336,2025-01-01,0.5665754331792983,-0.3908690887872157,0.04909296556654214,0.00986635367365289,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
768115c2eaa5bf872b6f73af67403e31127811d5dfdaa65f5998e7f57a6be1ca,2025-01-01,0.7674022114530669,-0.17662798163212168,0.07213442021941287,0.02947610231439393,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
77a935bf01e27db1c86c62c6082710b6fe7046028279183cc90fc11b5a21dd3c,2025-01-01,0.3877397803902045,-0.3714518083072198,0.050243225672131124,0.010845298444366918,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
7b291901ed6fc90c51c56024b33122026451c19dfa4736a37621d21afa86ab5a,2025-01-01,0.21528638253500398,-0.4020986042867172,0.04626294116167427,0.007457822265254704,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
7d64092a6e7dfd07913942876a0c314955bce8dc9fcabd12166bcf1ad5666185,2025-01-01,0.8529791216844543,-0.2786592335534501,0.062023791731393954,0.020871312111824646,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
7faca1558937aea9797473b24d153f084fc8bc52e7e16da8f8bf4c48b587b358,2025-01-01,0.37844845884895384,-0.33916593262105854,0.05352722877693881,0.013640194703777711,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
806e62fd6dd962469b9425c2f7b2550582df8623e5c711ade163292a626414aa,2025-01-01,0.4075854314344218,-0.3872507985249558,0.04870904442257255,0.009539612274529836,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
85bf8422bdd496aa90249b85acbd42b16a6a0ed3121a586f0bcc607d16d09d80,2025-01-01,0.11043768304168315,-0.3273790438902977,0.053466354699671675,0.013588386978443985,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
88b53efa4c89ad7a3d90cf3c01046d714f1adff9827d0eb5754b4ef76c64f039,2025-01-01,0.1880755336663345,-0.4385032314644639,0.04238057133200188,0.004153677729363309,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
8eb9feaf80cb3b47e639148a128ff9ae2b814462106966998a7656825b71fa7d,2025-01-01,0.4771542652066024,-0.37669762930407114,0.050128136017095926,0.010747349801783773,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
924ed1bb3874124ad2e307aa33a7e5791cc81dd30c0c079d54cfc1ea14ee310a,2025-01-01,0.09050066936702424,-0.3800931748482079,0.0479373248074668,0.008882829623376005,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
939b9328b580200251e640b1f2170850525f4fefe336c98f053407a0725f9849,2025-01-01,0.07674937644254239,-0.3330279614960028,0.05272364475660552,0.012956293409877043,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
9a31e4091d5c4c7fb8b9377b091ea9caa9cf26c36e62547a85992d9e109b1b9c,2025-01-01,0.4350777674393175,-0.4208310153088455,0.0453782634549085,0.006704905068007238,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
9e007677846640b2acc599b1d1d498a20ff8260eeda2d49338e3b6ed111045a9,2025-01-01,0.2476245563711975,-0.42804578482515465,0.04374209301144001,0.0053124195842042705,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
9e7a5e914136e41ca82c366fd529e02d961e7ed1a6019ff724f06dbe447fbb88,2025-01-01,0.2010151817279878,-0.44552019983804714,0.04171881973497881,0.0035904848808330303,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
a8848b387af6359642c71478f693e4643381802ccc97f2b0c353264d7729405c,2025-01-01,0.6593979025220637,-0.6373429879983821,0.024126748247830555,0.020533402764111114,0.1414524966837542,False,low,"context_score, after_hours_url_count, work_duration_hours","After-hours web activity | Top factors: context_score, after_hours_url_count, work_duration_hours"
b55080c0db11860ea934ecf297a13cf247817b3e34562a5897c18ff2cfa07f07,2025-01-01,0.14212875486525495,-0.40210276736081507,0.04591422393785621,0.007161041649239334,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
b66c51931f321cca81cc9195f90b3174ae82ebb56c74459770f7800e347ca3b0,2025-01-01,0.06721169852340904,-0.2529445472911416,0.060933754791234314,0.019943621098922823,0.1414524966837542,False,low,"work_duration_hours, total_events, unique_pcs","Statistical anomaly vs baseline | Top factors: work_duration_hours, total_events, unique_pcs"
b8e6c17d68aafa670b598b1cf0c0bd73a2937d6abb11055fded76b5e53231165,2025-01-01,0.23239119589959667,-0.4300270998355713,0.043465323407375425,0.005076870985000362,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
bc60389887dd911a09f472d0f840e5a268d310cd13f422bfc6f811eb916ec82f,2025-01-01,0.2828292795967975,-0.44870688765214384,0.04177981501968423,0.003642395761433391,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
c2fa44374f0aab02cb57c9ed348bb43c1fd456bfdf5b296c4f72174a002cd27f,2025-01-01,0.544570803750351,-0.35920502297291934,0.05225234310029697,0.012555185617274024,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
c5a8e30eed6744da0b641f474ebb407a75bc6fd07bd6e3c7aeb522c884dd456b,2025-01-01,0.25932300147209575,-0.45468765608607287,0.041051370238826414,0.0030224427564480142,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
c734a9d4fd20facb7d4e2f69c7a7be0a0263956653fc71b8d25ad3ed7a1ba446,2025-01-01,4.39836585055699,-0.3887289729059935,0.06755593023501995,0.10004760020001696,0.1414524966837542,False,low,"after_hours_logon_count, context_score, after_hours_url_count","After-hours logon | After-hours web activity | Top factors: after_hours_logon_count, context_score, after_hours_url_count"
cb50b7517e0741a49adb67908546647f1da3398d8c72f00f00e9ba111909654b,2025-01-01,0.36886264614658715,-0.4321501943182193,0.04389617293036411,0.005443551430097118,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
cc4113bc0f389ec5987bdc5cae8e94c8c01f0c5e127a5fc2b0ef752d7226c0ca,2025-01-01,0.5973765020375965,-0.23355553764589976,0.06545650249877584,0.023792768084064546,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
cca321773f148695c0ffc5ed365db650aadc5ecdd13b4ddb3e6b57f38bf5a719,2025-01-01,0.3590064859049684,-0.4166550920389511,0.04544658530654868,0.006763051324722283,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
d111a1427a39ed7f2d2483db714c5e0d79823bc9ecc62a126e1d144d374d286a,2025-01-01,0.665257381966479,-0.2050271797465597,0.06872055694659246,0.026570686763057412,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
dab294f3951611f65a9b1e6408fbad19981d1b65b76c28c3408dac6a6b93bbc8,2025-01-01,0.07377977724662482,-0.2965458221457231,0.05647032228206694,0.016144955133673998,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
ddee12fc509b00889675d637518a8f7dfe216a200b6ad812c397b77d8bccb88b,2025-01-01,0.6548059872087699,-0.4406519796834103,0.044381069903797636,0.005856229705359695,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
e001292c71d84c28529aed04ab0af1efa767893752908a7b7645f33d09aab74b,2025-01-01,0.8143907037154513,-0.2538433512588094,0.0643982622362314,0.022892138073388427,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
e1a146fdbba0f457a2ea0a102e2c24872edc75865f95a9b842fcefa68e455266,2025-01-01,0.09827361810598202,-0.13761108828107238,0.07297095384233311,0.030188045823262226,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
e498ed2d854e821dd717169a7b55e586bb647b3bd1ef51990cbd4e847791cc49,2025-01-01,0.7942009432633387,-0.45061761989849547,0.044017377224551686,0.005546704020895054,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
e72c6ef5ea8445fc95b1c3ca1c82368b6c9adc8a29368110f51d81735f76f11c,2025-01-01,1.8071530608431692,0.00013297473176487884,0.09530611915477474,0.049196697152999784,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
ea171ad8a99227777c2e7c1664c91caf9c08e47d4ba5c09165812a6d9633998c,2025-01-01,0.45011780605026447,-0.48077183796405354,0.039270777770517594,0.0015070449110788089,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
eac146261339b15b8a1e873ed372802ae1c5198377cc8e0f4a23d21bcead9c02,2025-01-01,0.12982292339405374,-0.4245684706837607,0.043539728290460315,0.005140194289753462,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
ec8eef52024b6815e3113797e206a360a9c324efc2f400801d5eb1179b75a43d,2025-01-01,0.36517391691631934,-0.44175251916914915,0.04288874184197037,0.004586163269762016,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
eecce08639c689fc3170d254f909a8dedd091d778d0ae7aa829c656b8d085cdd,2025-01-01,0.4140348454690447,-0.43048519436274235,0.04428286724055416,0.005772652970684395,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
f02fff917d5e1f556f7ca2d8e8ddde98179be018c2669a269bf40d4f64b627f7,2025-01-01,0.12431598341854619,-0.4210730266704452,0.04387384391176944,0.005424548010016549,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
f17b0eabd2530f1710fc19c34c4d29cc782a669753833ca0d88f524467cdf67f,2025-01-01,4.267706241324092,-0.04487207230697843,0.10238088327565353,0.08713266661757747,0.1414524966837542,False,low,"after_hours_url_count, context_score, work_duration_hours","After-hours web activity | Top factors: after_hours_url_count, context_score, work_duration_hours"
f26a64875adce083be80130e941dbfa6e94f2202ff0c463336c1300ecc5217f6,2025-01-01,0.25020624857997475,-0.447962043946589,0.04170128694784073,0.0035755633598644494,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
f441fbdfbb3a65b7660b581790ec8633cd5e9a2bc3450e46f6f6d948e0ebd96b,2025-01-01,0.14816269650819788,-0.41275330711341995,0.0448450236593514,0.00625108396540545,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
012fb52705cf3c18e19ff7f562c781dcd1736f3e5615ace007e35dee4740f412,2025-01-02,0.13796000565691838,-0.3919693295662867,0.046938997786656,0.008033189605664685,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
0604919ff2aebe087b97959084f1fffe2fd89b7e92f8997d6249f5617f0ec041,2025-01-02,0.5481577051472576,-0.36578350250006153,0.05159126731466108,0.011992567927371134,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
0b9c9b2a643d502fb0470c0e2d25bd40592ae24d88e27a9cca008632f6491e86,2025-01-02,0.5747163061350785,-0.20491927029371393,0.06830063394672617,0.026213305486575467,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
0bc6fa557a874432991fb3bef6cc8fecfed275284ca1549c6f502f2f2f86388f,2025-01-02,0.5008464906071307,-0.3918131615908158,0.04868272276764275,0.009517210866078941,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
12881006a16563a03436c3185999cce893916a7f93bd295d9e51c610390a5400,2025-01-02,0.5767554968626265,-0.4987604817397795,0.038019287277068575,0.00044194661878177026,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
13cc67e7ae2b0731f9c20a2adb450d0ab125f700d392f08a01f5019b4da3be89,2025-01-02,1.283345138462218,-0.8183725787997762,0.008435527243898955,0.007179172122467194,0.1414524966837542,False,low,"after_hours_url_count, context_score, work_duration_hours","After-hours web activity | Top factors: after_hours_url_count, context_score, work_duration_hours"
1481a18bb91c683c9f0e63a3c1ffe035a67c1ee64eae546985a4caedd691f154,2025-01-02,0.5734823429798217,-0.17783661532798556,0.07108661475388901,0.028584352982033205,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
1481cde120f4ec5a6626478c9222dacd947d0d027e33aa5175c391d3f10b05fd,2025-01-02,0.38049661988691047,-0.446017089871396,0.04252207044273754,0.004274102504457489,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
18757c67dbbb1f193d93dfd2c81d93f261d3cc1ab2b6b4a27daddb2a42f0c1e2,2025-01-02,0.8493723012173224,-0.2768897831014949,0.06218902682887121,0.021011937726698904,0.1414524966837542,False,low,"url_count, unique_domains, total_events","Statistical anomaly vs baseline | Top factors: url_count, unique_domains, total_events"
1e13a5c6539e75908d998e36f94f2baee29b17d341286f7a2af3163b528a2fcc,2025-01-02,0.33639395764506125,-0.31078617053557656,0.05625258579556895,0.015959647485590603,0.1414524966837542,False,low,"work_duration_hours, url_count, unique_domains","Statistical anomaly vs baseline | Top factors: work_duration_hours, url_count, unique_domains"
